Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Low & middle income,LMY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.386370274,1.405071254,1.42849996,1.451222566,1.480254072,1.53106136,1.588277158,1.496720674,1.557598018,1.646742499,1.679377981,1.779897086,2.028052508,2.169306721,2.382340111,2.972259269,3.107287441,3.339678163,3.892276149,3.986795619,5.639701185,6.34901293,6.040917939,6.739057264,7.285119703,8.648003831,10.05358745,11.23345471,13.48925608,15.49096509,17.34893656,20.44177003,23.29114636,25.9225739,27.93588602,31.516294,33.40791594,36.42095609,40.03472857,43.29005345,46.01742128,51.29702512,58.58475888,60.0135317,65.77506631,69.67082018,76.1578625,71.06414917,82.94843222,84.89617661,89.43220464,97.86590343,100.0002241,110.2801459,125.7581277,138.5885414,138.1801531,140.9684603,154.5335786,159.3960945,159.3437557
Late-demographic dividend,LTE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0695701,57.19823535,63.7466835,65.88311345,65.05503374,65.8997983,65.68772576,65.89704404,65.36097521,67.11382402,71.73468368,76.56643439,83.11637557,91.18623472,88.18070106,90.41474472,95.25189043,97.85631857,99.11018312,99.93635774,100,101.5762528,105.8865718,109.6203569,112.5299379,114.1720666
Luxembourg,LUX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,12.08154388,11.63952724,12.09284815,12.47328347,13.20101526,13.57030513,14.10402499,14.16480871,14.87540798,15.66276538,16.64376454,16.50824976,17.46387927,19.59486956,22.92221649,22.72616301,25.50232157,25.80125928,27.12486173,28.84848739,31.13367786,33.36970617,36.97742955,39.49880507,41.23971175,42.51504469,42.47942679,42.50620524,43.68635871,45.4429796,46.58514098,47.4343143,49.20317383,52.14196351,53.98902861,55.24809043,57.33843388,58.8404392,57.64447994,60.39102028,63.17412416,63.67324668,64.60568479,66.01794993,68.07594504,71.35538606,75.96114449,77.39869436,82.51472129,83.23316698,87.10219288,90.10674965,93.04961565,95.1674477,97.8289978,100,98.89238307,101.0115519,102.7607708,103.3537906,107.7684037
Latvia,LVA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.46153762,40.99525861,43.4087873,45.5027537,46.18158312,47.85254053,48.95215327,51.43587416,54.01716487,57.83318049,64.31290889,72.31357171,86.82075244,96.93967028,87.56931915,87.26754581,92.96881211,96.35173595,98.00479404,99.88419745,100,100.8643829,103.837125,107.880136,110.658203,110.5560908
"Macao SAR, China",MAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,13.90806171,15.02959001,17.17380262,17.7223632,18.71750698,20.91720357,22.76950868,25.60788841,28.41026872,31.72053762,36.39581224,39.86664312,42.55919353,46.04218606,47.08585547,47.86763127,46.93858123,46.37938064,45.56952477,44.89556519,44.29518153,44.31751945,45.17446628,47.68979967,51.38330023,55.88551429,61.51497576,62.08236684,65.05645017,69.92962964,74.76935211,80.55102875,87.58356086,91.53713826,92.3258245,94.31090714,97.65278659,100,99.7642672
St. Martin (French part),MAF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,15.30072945,14.72771092,14.39221663,14.82515671,15.33924844,15.96281918,16.53496172,17.53357304,21.72378768,21.92610478,23.01727798,25.49646128,27.64255281,29.67279025,39.47167477,43.20983062,45.93133807,49.13284329,52.17964629,56.85162623,61.11023913,62.95259576,65.26333157,67.16900718,72.33723215,76.24077791,79.73861204,82.15866493,82.69708372,88.93112311,89.31840798,89.95559804,90.30761344,90.82195717,90.14779651,90.7358464,91.83242948,92.80824547,93.93978318,95.05817445,96.52970423,100,104.5304971,104.6840652,105.7053856,104.974982,105.3626916,106.7400896,107.1433639,109.4244978,111.0474349,111.752521,112.9702144,114.5033072,115.4852575
Monaco,MCO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,15.77258453,16.71639094,17.86431198,19.25148298,21.43902321,24.3654255,26.99898048,29.37673508,32.06728514,35.3069063,39.28151669,43.7763539,49.02578714,53.69067004,57.59778436,60.78102453,63.98958376,65.76878184,67.78971088,70.03245636,71.88170625,73.70737064,75.28167298,76.44856269,77.47730242,78.49063547,79.75008148,80.55878831,81.28455837,81.32214989,82.46116251,83.8208628,85.8159405,87.4281442,88.81806767,88.99250542,90.91488975,93.23980362,95.52585907,95.58016416,96.58913761,97.52519397,98.65801439,99.42792684,100,101.1379724,101.2992187,102.1972498,103.2105584,104.5309033,107.1690252
Moldova,MDA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92677568,13.97009875,15.7167718,17.20385033,24.04782863,30.61980008,34.32150456,37.69441681,43.2980584,46.75631195,51.12528911,57.9853526,67.21007706,73.42314382,75.01597943,100,108.1907993,116.2231243,120.7835471,128.4559402,140.7419359,148.7277534,158.0236526,163.0488414,171.8536982,181.2155072
Madagascar,MDG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.482388578,0.491020708,0.507670869,0.52633721,0.535036054,0.558283629,0.590760498,0.594740597,0.600514644,0.623720613,0.666785795,0.690711192,0.711600612,0.796287317,0.977876141,1.023748762,1.125377269,1.222091151,1.305130627,1.452956545,2.146901783,2.800780498,3.694414743,4.41368133,4.842711937,5.354395318,6.130371656,7.078178152,8.942397368,9.748714413,10.90478577,11.83607442,13.56026913,14.9149287,20.73057717,30.89604769,37.00135894,38.66345015,41.06443863,44.01661982,49.1094981,52.99746998,61.7412711,60.68919688,69.15886091,81.85907285,90.67172361,100,107.4863003,114.934197,126.6787951,139.8358918,147.4795662,155.5205982,165.9898884,176.7854005,192.6255151,202.1827066,218.9598141,233.2405716,243.3900924
Maldives,MDV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.43229578,24.52338074,25.52894087,25.23842588,25.93331712,26.46038909,39.92682928,40.12547931,41.37393011,45.49892752,49.66579719,53.3240977,58.71946636,65.20799305,72.56791045,74.65904299,84.09220326,89.791092,95.5649786,100,107.9299081,108.1730016,109.6720627,113.1264475,111.9023493,112.3054079
Middle East & North Africa,MEA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.007815341,0.008082473,0.008289447,0.008555679,0.009051925,0.009192644,0.009648322,0.009954174,0.010055958,0.01075684,0.011045411,0.011747751,0.012515961,0.014191519,0.017474422,0.02019739,0.024108321,0.031447433,0.036479771,0.043656545,0.061463232,0.077626504,0.12563395,0.234475154,0.373806495,0.59334822,1.004840425,2.440119212,4.891152204,6.202320834,7.951150818,9.814083113,11.27092407,15.34683353,16.69896697,23.12216736,29.26006515,34.74482612,40.10584344,46.56401484,51.75692975,54.88381955,57.90427694,60.24329448,65.03969147,68.86007183,73.25969497,77.50074362,82.28448637,85.53280051,89.42039574,94.64511607,98.49331737,100,104.4397192,107.4006752,113.4207811,121.0343852,127.0212435,132.2736021,136.1183987
Marshall Islands,MHL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,38.91645269,41.78786077,43.25484678,45.03137654,46.69113326,47.83687789,49.20509234,51.23394185,53.67115432,56.34927888,59.19173194,60.97574041,62.82558149,64.47454064,66.28442264,68.13770383,72.73209859,74.37549226,76.69400764,76.34528807,76.09917974,78.6785126,79.76452805,79.64085899,80.22977431,83.4343769,84.72475977,92.46763761,88.35766514,88.71711003,95.81981777,102.76832,101.2100943,100.6899037,100,108.2064044,110.8811142,111.2643751,112.7472533,117.6998726
Middle income,MIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173443614,0.336344148,4.613511726,25.01120447,62.99964901,73.7673073,75.88060856,78.86217684,79.95970881,82.14905915,88.86752396,93.06114774,93.93961411,95.49116678,95.33261129,100,103.2526242,107.9945552,113.9247458,114.2609122,116.5933008,120.9331044,122.1460614,127.6222274,129.46888,132.0626865,136.6389925,140.474486,145.9897324,147.2571696,148.9178945
Mali,MLI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,10.00085568,12.10968086,12.54434043,13.30073213,14.19127468,15.10977857,15.70770768,16.46451247,20.249562,22.46614743,24.27780552,26.35650793,29.3667493,33.62541339,37.25981867,42.16086332,46.72157266,51.04425156,49.26664044,49.19850462,48.26051918,46.20803233,47.78621152,51.41897316,48.42841621,48.7862135,50.36449344,70.28987158,81.40198605,80.05712822,84.52447435,85.994841,100,99.38027208,104.029641,107.6840793,99.5062442,103.0870999,110.8203953,115.9700788,121.2525693,130.075352,136.1055571,142.0465643,159.3519412,166.6907476,167.7786244,169.907137,174.8064252,177.1682738,180.5951923,183.228205,186.7655026,187.7597304
Malta,MLT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,28.45425436,28.63442468,28.28414415,30.74112498,31.77516917,33.47934889,35.16225728,36.89242528,38.42529892,40.81015822,45.86758487,49.43623869,51.1376815,50.981464,50.89140649,51.2153372,53.01694214,54.63473817,55.65070463,56.84554661,58.63677812,60.6016226,62.75565784,64.5470218,66.84602152,72.86124896,73.65202782,74.35482144,75.26078047,75.83699972,68.72337141,71.7585566,73.7145108,75.09413819,76.68100861,78.16668636,79.85518446,81.67907805,84.3173843,86.02131619,88.74448803,89.74188914,91.66783578,93.75435302,95.95076379,100,101.7639989,104.0259895,106.3735756,108.8355445,110.4128544
Myanmar,MMR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,0.180083619,0.181932068,0.18338097,0.180869531,0.178918706,0.183468202,0.201230218,0.218556333,0.223377258,0.224714163,0.220507745,0.218816606,0.230563484,0.311658427,0.409986742,0.463513199,0.489962348,0.496523207,0.512784812,0.529802909,0.545084707,0.566158694,0.58104362,0.59411499,0.606099959,0.630655158,0.718472261,0.882406333,1.27785081,1.703971246,2.064878425,2.544708808,3.300636859,4.223534375,5.095553362,6.191097733,7.990704904,10.78780656,13.84640479,15.37318284,17.58302231,23.66784539,30.46518137,33.73173373,37.7841486,45.47983074,55.75551086,65.660104,71.41314235,75.71640791,82.2869257,87.58247311,90.90797224,94.78538509,102.7235637,100,105.372901,111.1111503,118.0725069,124.0434339
Middle East & North Africa (excluding high income),MNA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.13501681,56.65852768,58.40086731,63.26027153,66.98359675,69.88705847,76.95051484,89.29456007,96.10695439,98.42112565,100,101.2027035,101.3818495,103.4773829,104.5496448,106.8702004,112.3217513,116.6179977,120.3802184,122.814478,122.5988101
Mongolia,MNG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,0.14157799,0.144383246,0.145688832,0.141190553,0.139146027,0.126383053,0.127406489,0.128592627,0.137784093,0.169809146,0.328274959,0.898457975,3.763615528,6.184350015,9.911807766,10.9830336,13.36329138,13.10513972,14.53120918,16.27490943,17.97540061,19.12037743,21.07764912,24.59581923,29.5391949,36.03391021,40.22413784,48.85171411,49.74409017,69.23292332,79.70043281,89.88963809,92.50349243,99.39392643,100,102.9931268,114.1168442,123.2012478,135.487139,140.5092703
Northern Mariana Islands,MNP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.12628689,84.74692202,85.39167255,85.7720291,85.9375,87.25581395,98.22175732,100.8883249,100,98.51351351,100,100.7832898,104.2606516,110.3030303,115.3846154,118.8118812,122.9461756,125.6110521,
Mozambique,MOZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.674138222,6.346674429,9.133970967,13.69176752,20.74893827,31.05593664,34.37692988,36.42382415,39.83069575,44.41024785,51.41467629,56.57729373,59.03582525,62.8835862,67.40577671,72.71338666,78.19603741,82.32643955,83.20569606,89.86100149,92.7337543,95.94797431,98.80375092,99.99995342,107.5858054,122.2988202,131.6433152,135.5941544,142.4493995,146.0106088
Mauritania,MRT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,2.164837181,2.217500382,2.316295335,2.421316343,2.37130548,2.469550538,2.528364455,2.528071532,2.489167681,2.492357764,2.648677099,2.837321668,3.305840554,3.725165571,4.284103025,4.542461898,4.832568239,4.952860487,5.558838914,5.922801058,6.353098658,6.99386951,7.501330608,8.319921313,9.172291077,9.838222493,10.86750991,11.45252914,12.36599716,12.69276586,17.94923426,18.979869,21.24091892,23.59708939,24.26769981,24.71836641,27.70361918,32.81538378,34.38216061,36.56597337,38.69653331,41.29492467,43.1472001,47.86644257,54.84788727,62.57653755,68.14308705,75.44551635,75.17472114,91.97113593,108.1100153,108.6028209,113.476881,100,95.20609142,105.8788178,107.555873,110.8932839,115.7092982,119.7844448
Mauritius,MUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,8.060400537,8.751935299,9.692925932,11.43149435,14.46879327,16.04066842,17.46271181,18.93598902,20.34930955,22.01785619,23.78425211,26.85598764,29.77965335,33.06957785,36.56953984,39.70145726,41.82762879,45.6842274,48.6790251,51.30925097,54.90194662,57.71334867,61.73226356,65.78925385,68.03262089,72.27242234,76.76724969,81.08402,86.63458584,90.05500563,99.99988778,108.3081937,114.467348,113.7185017,114.9994484,118.6351143,121.560091,124.9040646,126.7534385,127.9712801,130.719553,132.4148186,134.3312213,135.008837,136.8081593
Malawi,MWI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.018498178,0.018410703,0.019183093,0.020271717,0.020151895,0.02089904,0.020942369,0.020507484,0.021861974,0.022385723,0.024350932,0.026275262,0.026518172,0.028987819,0.034291656,0.037100972,0.040825059,0.046286745,0.046388473,0.047975637,0.055552311,0.064666078,0.070914928,0.078878511,0.088952919,0.096897158,0.10998727,0.128381395,0.168297489,0.206180384,0.228160933,0.252556745,0.286087242,0.366691368,0.46266139,0.819926588,1.249122149,1.509374755,1.804434649,2.520628805,3.290276381,4.133326371,8.791322642,9.700881172,11.14113487,12.33783046,14.80135706,15.40817147,17.25170789,18.6145622,20.87198357,23.80987417,28.01376966,35.66163985,43.10911093,51.96141966,62.11682818,100,106.129094,114.3311197,125.9964943
Malaysia,MYS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,14.90797708,13.75132936,13.59855953,15.8882342,16.06725106,16.49341957,16.26621597,15.88833783,15.36709,16.12099437,16.03886802,15.96370123,16.01859132,18.88177351,21.28150259,20.62654768,23.25151542,24.84776008,27.29287431,30.58425213,32.68694354,33.03343139,33.87877531,35.88114212,37.60084776,36.9970074,33.77185993,36.36105209,37.67733172,39.35838257,40.85707695,42.32168006,43.34342803,45.07151807,46.84613451,48.54825112,50.33477986,52.08761285,56.51439322,56.54008061,61.54682736,60.57323415,62.4684999,64.52929378,68.40704141,74.46967461,77.43426147,81.21407816,89.65132785,84.27923959,90.40368209,95.29669829,96.24960076,96.41753175,98.79660232,100,101.65826,105.4998859,106.1589745,106.2378976,105.4115695
North America,NAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,4.210558154,4.364905686,5.106036455,5.786410805,6.523296088,8.084702602,8.899877739,9.736461616,11.6986119,13.46190307,14.32189802,15.1793356,16.73796332,18.47234215,22.25161584,23.73835929,27.34093551,29.28574296,31.70754353,33.85898157,37.67865617,41.90008402,46.09160153,46.67747551,47.62981401,50.29616986,55.02732223,60.13739836,66.7293066,71.36392672,74.0228742,76.84675533,85.49993703,88.9539557,96.27921771,99.99999966,107.9686716,118.6781255,123.933768,124.6930875,131.9509493
New Caledonia,NCL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,18.75569633,20.07012237,20.87742416,21.87124406,24.27736648,27.02523634,29.05561108,31.31151383,33.36710764,37.58079643,40.25362685,42.88697135,45.40324324,38.36078998,51.80914438,58.33651238,66.35448664,72.88607156,78.54863852,85.49208069,90.32288283,98.83391835,100.5169462,103.0894163,104.8609378,100,103.6304091,106.5752909,109.4691116,112.634623,114.1343879,115.7576963,118.1405178,133.2993796,141.4506592,149.8835521,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.164518957,7.407672026,7.34524072,7.401174427,7.347959855,7.94144119,8.335168723,7.900150008,7.629979554,8.274187303,8.864686578,8.917859885,9.217604974,12.52096455,13.47847514,12.61682284,14.18337225,16.41694063,18.25750155,19.0948855,23.12291752,25.78205104,28.36026089,30.57235687,34.15467077,32.13948362,30.78953574,31.308205,29.64887083,30.06395098,41.89710833,40.79071326,38.668806,37.17278201,45.43048043,47.36103113,50.66144849,54.20353552,57.49811459,57.71646175,59.55091814,62.53592037,64.14453305,64.02363255,64.2713669,69.78898947,70.83317065,75.81746079,83.49709913,86.99567768,90.0188149,93.59400682,98.56229434,98.19842789,97.8000596,100,101.7927215,102.1714675,104.3945019,104.8192321,105.762223
Nigeria,NGA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.032305188,0.034326578,0.036236956,0.035115512,0.035968049,0.036278973,0.041065212,0.039830502,0.040316652,0.041407744,0.062641006,0.063485428,0.065321978,0.068814638,0.099056171,0.122335155,0.139894146,0.15488206,0.176433504,0.196703532,0.221133446,0.705421981,0.809842436,0.968320097,1.023065662,1.09394129,1.153183162,1.380008242,1.658454246,2.138903024,2.281545223,2.711933788,3.979826709,5.63698909,8.077606058,14.16825456,17.92157961,18.82757746,19.95899141,22.63959805,27.77284106,30.57136507,37.02468981,40.65471028,49.7484947,59.62779691,73.85760163,79.10129266,85.36721234,85.95291582,100,109.7784581,120.6988203,126.6912098,132.5983432,136.3955157,149.4126537,166.0257243,183.0076407,202.0125801,217.8688345
Nicaragua,NIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.18E-09,1.18E-09,1.18E-09,1.17E-09,1.22E-09,1.23E-09,1.28E-09,1.30E-09,1.35E-09,1.37E-09,1.40E-09,1.45E-09,1.51E-09,1.76E-09,2.14E-09,2.24E-09,2.48E-09,2.77E-09,2.87E-09,3.78E-09,5.18E-09,5.79E-09,6.76E-09,7.51E-09,1.04E-08,2.79E-08,1.06E-07,6.62E-07,9.08E-05,0.004369185,0.223532229,10.3353074,12.78119014,15.38748253,35.96128489,40.77746605,44.69488092,49.06514333,55.94824095,61.11015581,66.34499131,71.14937005,73.46057107,77.37681082,84.38011045,92.70597539,100,109.6739836,127.440384,135.1333392,143.4271868,158.0776609,167.9482057,175.2530077,189.9606408,204.3760396,213.7570688,222.5685658,228.4866073,241.0800859,255.2132032
Netherlands,NLD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,14.32249456,15.07643901,15.190826,15.90471436,17.28492369,17.86773678,18.93681502,19.73360399,20.56175674,23.63831354,24.97267187,27.16777738,29.38510814,31.87725944,35.98804034,38.90141182,42.39990729,44.66603514,47.04891847,49.29365072,52.3623636,55.70836702,58.28412965,59.09373863,60.45709525,60.98058315,61.10967927,60.46947319,60.965104,61.78695536,62.75067821,64.70664793,66.32155812,67.38105074,68.77094227,70.1908033,70.92095219,72.79524536,74.30992055,75.26359177,77.83788495,81.0952875,84.15301883,85.97937439,87.01460096,88.7450951,91.01795139,92.9040306,95.04669994,95.25646954,96.15227446,96.33847535,97.73163525,98.98258753,99.23319732,100,100.4546673,101.7211065,104.2001421,107.3602551,109.8206314
Norway,NOR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.810379537,6.990692864,7.323898809,7.572376611,7.929954285,8.308580646,8.639019688,8.895164499,9.288675622,9.678385502,10.99664202,11.69870355,12.34417586,13.41621577,14.94179438,16.26938895,17.54502578,18.97840186,20.16661636,21.31656003,24.11458479,27.22035622,30.08119859,32.17556069,34.17367589,35.95001278,35.7520135,38.3337882,40.20007906,42.45613951,44.07433378,45.04910667,44.76092801,45.78714384,45.71575457,47.11532159,49.12314695,50.49158223,50.14173758,53.48417096,61.71523867,62.74813557,61.72388255,63.49229486,67.19841891,73.07993161,79.48415135,81.8342974,90.34990927,85.63913709,90.75026194,96.84569028,100.0831648,102.6404854,102.9387627,100,98.52574617,102.4186014,109.2310856,108.7148616,104.7961201
Nepal,NPL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.526238947,1.56726425,1.659687249,1.71893684,1.739473317,1.963607827,2.262445641,2.1342178,2.370386633,2.525974807,2.704013868,2.789789951,3.138588555,3.03196111,3.663387311,4.671652132,4.697067898,4.529625808,4.954106415,5.448445158,5.863047129,6.328418076,6.919961239,7.7703339,8.265921909,9.210041685,10.53560339,11.87328808,13.27615389,14.77083281,16.35365829,18.40516555,21.80811403,24.15791853,25.32136055,26.91682442,29.02253717,31.13511464,32.41409865,35.29475497,36.87328949,40.93567448,42.5464351,43.85274041,45.67983289,48.4751602,52.04295103,55.99992698,59.14704141,68.55634806,78.94053179,100,107.74115,115.3720797,124.6426488,130.1381998,139.4435167,150.9635209,157.5392782,164.9296914,170.8819782
Nauru,NRU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.3636364,131.25,111.4285714,107.4074074,127.2727273,166.6666667,135,152.2727273,191.8367347,150,140.7407407,123.8095238,157.4712644,176.8292683,183.908046,190.8045977,194.3181818
New Zealand,NZL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,15.5435488,17.56139933,20.05936354,23.0491574,26.8169653,30.05789547,32.37991018,34.90522544,39.66458537,46.38670292,51.70785714,55.79695715,58.94375588,60.37241597,60.90972446,62.12843295,63.04779927,64.25057463,65.16939669,66.07406204,67.12542678,67.87209082,68.22156081,70.16581625,72.83726429,73.08188726,74.72135564,76.82708451,78.38817663,80.43303917,84.72746897,86.93731479,89.30758979,92.05369108,94.30891758,94.17506305,98.15579077,98.56140397,100,102.4758383,106.1323583,108.2930614,112.2565777,110.8076253
OECD members,OED,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,3.381594017,3.441868129,3.319935929,3.702279028,3.743484503,3.51028409,4.075161232,4.176264945,5.85969603,17.63688699,18.05562795,18.29035487,19.38779374,20.12497271,26.2796469,39.70986925,41.17113689,38.40434975,34.56428944,32.93344308,32.76482271,26.00389828,28.91057517,29.2918967,29.29189662,36.56827451,33.46066896,33.88664846,32.06037066,31.91595319,32.47645041,34.88482277,34.10506533,29.36563361,32.60709856,38.28357879,36.53687764,38.25548683,42.21363968,47.70474337,58.42143402,66.38435349,71.87043145,96.12749045,71.97244337,95.04177807,110.1386815,114.1107606,111.5770318,113.5377745,91.79929568,83.41225932,89.49963871,100,97.33432605,84.46479693
Other small states,OSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.542900678,2.635626567,2.639842204,2.609503393,2.726629556,2.812951448,2.942365733,3.175979032,3.190883538,3.265408902,3.386501791,3.585306058,3.82819531,4.413965603,5.564849831,6.738927353,7.514069769,8.303547975,9.049401359,9.640634954,10.50908353,11.56811957,12.65224298,13.31953286,14.60534122,15.26768508,15.77029741,16.48283189,18.06807825,19.61923144,20.88506409,23.70296387,26.12099987,28.42971832,32.13366031,36.31311984,39.35383888,44.62076566,47.97894095,50.79160377,70.35245921,74.08862203,76.8513966,79.35567986,85.1729366,91.85029351,100,107.2743193,121.438831,146.5360062,162.4355138,194.3454037,205.9450537,220.2910689,236.6180588,246.3436494,247.3296045,257.2558753,263.5825333,286.7217386,315.7993424
Panama,PAN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,26.02723906,26.16646619,26.3160386,26.87300637,27.63197673,27.80331081,28.15853482,28.88746717,29.0504265,29.40141153,30.40765655,31.29049406,32.85439951,35.6608965,39.80161861,43.5361386,45.51028998,47.62961105,51.4025223,56.15479752,61.84917739,64.10182687,67.22466592,72.26447011,73.44184856,74.03640822,74.28698399,75.98763789,75.84179545,74.87363079,75.29682058,75.6678807,79.49747704,82.32337756,85.3526685,85.7510155,84.94291162,86.30950626,87.17046018,87.90477286,86.80756113,87.70012901,89.16589263,90.17468363,91.94662031,93.55414265,95.39714506,100,107.5274954,114.485556,117.4509086,124.3148557,131.9922105,139.2581214,145.1036477,148.700515,151.6775678,154.3001093,155.3391407,155.618637,152.8238128
Peru,PER,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.00E-07,1.03E-07,1.07E-07,1.12E-07,1.27E-07,1.43E-07,1.56E-07,1.72E-07,2.03E-07,2.20E-07,2.46E-07,2.62E-07,2.81E-07,3.17E-07,3.65E-07,4.46E-07,5.78E-07,7.85E-07,1.29E-06,2.27E-06,3.13E-06,5.17E-06,8.61E-06,1.79E-05,3.72E-05,9.90E-05,0.000166621,0.000309331,0.002122874,0.056730114,3.608738482,17.25123432,29.19954576,42.74366247,54.15119422,61.50427543,67.46265093,72.37604426,76.26342699,78.50141189,81.26836688,81.63833974,81.72733943,83.20147561,88.42572836,91.52392041,98.53121881,100,101.1032763,103.1897429,109.0826291,116.441111,117.8414143,119.0872742,121.984002,125.2660071,129.1253058,133.7940356,136.8274959,139.5433449,145.4242106
